dialogue_id,intra_dialogue_id,entropy
28,1,2.0
28,2,-0.0
28,3,-0.0
28,4,-0.0
29,0,2.0
29,1,1.5849
29,2,-0.0
30,0,2.0
30,1,2.0
30,2,1.5849
,,
31,0,2.0
31,1,0.6501
31,2,1.0
31,3,-0.0
31,4,0
32,0,2.0
32,1,1.0
32,2,1.0
32,3,1.0
32,4,-0.0
32,5,-0.0
33,0,2.0
33,1,2.0
33,2,1.0
33,3,1.0
33,4,1.0
33,5,1.0
33,6,-0.0
33,7,-0.0
34,0,2.0
34,1,1.0
34,2,-0.0
34,3,-0.0
34,4,-0.0
34,5,-0.0
34,6,-0.0
34,7,-0.0
34,8,-0.0
35,0,2.0
35,1,2.0
35,2,1.5849
35,3,-0.0
35,4,-0.0
35,5,-0.0
35,6,-0.0
35,7,-0.0
35,8,-0.0
35,9,-0.0
35,10,-0.0
36,0,2.0
36,1,1.5849
36,2,0
36,3,0
37,0,2.0
37,1,2.0
37,2,1.0
37,3,-0.0
37,4,0
37,5,0
37,6,0
38,0,2.0
38,1,1.5849
38,2,1.5849
38,3,1.0
38,4,-0.0
39,0,2.0
39,1,2.0
39,2,1.921
39,3,1.5849
39,4,1.5849
39,5,-0.0
39,6,-0.0
39,7,-0.0
40,0,2.0
40,1,1.5849
40,2,1.0
40,3,1.0
40,4,-0.0
40,5,-0.0
40,6,-0.0
,,
41,0,2.0
41,1,1.0
41,2,-0.0
42,0,2.0
42,1,2.0
42,2,1.0
42,3,1.0
42,4,-0.0
43,0,2.0
43,1,2.0
43,2,2.0
43,3,1.5849
43,4,1.0
43,5,-0.0
43,6,-0.0
43,7,-0.0
43,8,-0.0
43,9,-0.0
44,0,2.0
44,1,1.5849
44,2,-0.0
44,3,-0.0
44,4,0
44,5,0
44,6,0
45,0,2.0
45,1,1.5849
45,2,-0.0
45,3,-0.0
45,4,-0.0
45,5,-0.0
45,6,-0.0
45,7,-0.0
45,8,-0.0
45,9,-0.0
45,10,-0.0
45,11,-0.0
45,12,-0.0
45,13,0
45,14,0
45,15,0
45,16,0
46,0,2.0
46,1,1.5849
46,2,1.0
46,3,1.0
46,4,-0.0
46,5,-0.0
46,6,-0.0
47,0,2.0
47,1,2.0
47,2,1.0
47,3,-0.0
47,4,0
47,5,0
47,6,0
48,0,2.3219
48,1,1.5849
48,2,1.0
48,3,-0.0
48,4,-0.0
48,5,-0.0
49,0,2.5852
49,1,2.0
49,2,2.0
49,3,-0.0
50,0,2.0
50,1,2.0
50,2,2.0
50,3,2.0
50,4,1.5849
50,5,1.5849
,,
51,0,2.3219
51,1,0.6501
51,2,-0.0
51,3,-0.0
51,4,-0.0
51,5,-0.0
51,6,-0.0
52,0,1.5849
52,1,1.0
52,2,-0.0
52,3,-0.0
52,4,-0.0
52,5,-0.0
53,0,2.0
53,1,1.0
53,2,1.0
53,3,-0.0
53,4,-0.0
54,0,2.0
54,1,0
54,2,0
